Item_Weight,Item_MRP,Item_Outlet_Sales,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
16.6,118.4124,56.567082300574775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.0,79.0618,34.762436623458946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.17,130.3968,59.35834903364479,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.3,264.5226,58.619056628369584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.75,162.6552,75.40511918961471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.0,172.0422,22.74481479370628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.5,123.9704,19.3781113630818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.855,37.2848,27.30743488502719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.7,107.12799999999999,17.876912485102118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.35,72.2038,29.779952988545833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.0,101.8016,41.47803274023492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16.0,164.2526,62.82405908567195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.5,256.3672,15.989596617801213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.195,196.31099999999998,24.274122023257608,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15.7,181.7634,50.44489666953437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15.7,177.96599999999998,58.442741208810524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.88,210.727,64.76526847006812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15.2,114.4492,24.06752999374884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
10.195,33.3558,29.13580271761875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.67,133.0626,39.67305382750362,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.6,91.6804,62.12066322891281,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.195,90.5514,45.129615553425666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.975,84.9224,35.753824970204235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13.8,246.2802,35.04855203856502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.35,49.9324,16.114031153004515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.11,129.6968,34.270558793226584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.785,105.6306,25.043633921617683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.3,178.237,89.10479785062081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18.85,60.4562,33.55395356735179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
13.85,120.9756,52.79241233359203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6.65,127.2678,49.15473730984634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.5,59.2588,30.267817892937046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.985,186.5924,50.90475026949842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.78,95.012,45.284257750348516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.195,122.2098,34.714521457165446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.6,48.8376,16.959528295327086,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8.63,174.1422,22.74481479370628,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11.8,117.0834,42.92941182918769,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.075,145.8128,41.54219060184477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.395,100.1042,35.911761304619965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17.85,153.6682,42.77403885536179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12.35,79.2328,12.4284190466849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.6,238.3538,46.510044076521794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.96,164.95,64.5077514722068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11.65,82.9908,35.47339848393441,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
20.7,183.8266,42.94491820925964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.77,173.6422,22.74481479370628,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20.25,219.3482,91.23503493724327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.65,198.4426,74.4096284092321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.7,168.4474,48.56195630326275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8.315,144.3444,59.02089121658533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.8,122.8388,54.51725598377086,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.81,246.1486,73.31895525715025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
11.1,220.7482,66.18885102492715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.1,96.2094,30.856020482233284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.88,153.8682,42.77403885536179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
12.15,39.1506,38.47172208258944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9.5,188.4872,59.93877542959983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
15.25,215.1192,46.4455810599889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.6,96.6094,46.795472003175696,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12.15,123.773,57.66863098773891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16.35,95.741,31.07104761671225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.65,52.3324,36.032069049667406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12.85,157.66299999999998,51.573937216388664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.5,103.699,20.317381721078135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.905,109.1254,40.34700732396394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.85,153.4998,54.057341777042645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7.21,100.8332,39.21731760332417,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5.175,37.0874,20.577871610057247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7.855,163.221,18.062170412217906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,193.1162,50.014104010768804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
14.0,103.8332,41.75002275448482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.42,65.9168,30.96372070665927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9.3,195.0136,13.943227746831075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.395,226.172,62.03486116692775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
17.85,260.7936,68.54111758645317,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
14.7,74.2012,35.92103005204611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.13,60.1536,33.204891205965424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.1,216.9166,14.755222804146333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1,194.282,39.30211190254285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.5,103.699,40.63476344215627,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.615,122.473,36.809007049905595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7.52,183.095,74.11376390387956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.85,54.5614,41.389653296445964,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13.8,87.4172,13.357933971988333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,98.241,43.9410969366947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
20.5,122.3756,50.44489666953437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.8,116.9492,44.37833255091949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
6.775,155.963,67.36042606753612,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.25,108.3938,52.79241233359203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15.85,177.637,57.89907598571846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.7,166.2816,50.16696123944523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6.035,185.324,61.06128069406995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.71,184.495,88.73040628781095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
12.35,117.0124,39.25125730470299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.65,50.9666,26.790528176950897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10.895,133.5284,16.23751212470679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.75,37.4506,32.59780360699168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.15,44.2744,24.26040395376796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.985,131.531,37.790752837169045,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.6,94.84100000000001,13.895394920620284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10.3,168.679,70.16830481064794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
13.15,89.5856,38.65301023206343,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9.195,86.5566,34.406284309701334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.1,64.7168,55.38958746912636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
19.6,106.9964,42.28875500650261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9.3,43.7086,35.96733796098899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.2,93.2462,31.90624076885273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7.365,110.15700000000001,48.031208604406366,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.75,32.9558,10.092938125243808,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.575,194.1794,57.58775737949864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.2,197.21099999999998,59.45921291103675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19.35,165.3184,40.63476344215627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.365,225.172,21.27778183928015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.5,237.7906,34.473946684416624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.3,37.4506,28.230526031230802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.75,156.66299999999998,53.069143577035426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10.695,173.8712,67.60215381184241,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.88,147.5392,51.812214776054496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12.6,36.1874,20.577871610057247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.695,74.0038,32.16602555492363,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
17.85,95.9094,47.80194138316978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19.75,188.0872,49.57956837246569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.97,107.5596,20.771095300922386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.15,145.976,24.20545393088095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.7,57.8562,25.5307305026707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15.1,139.7496,62.866436196113426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6.63,167.25,42.78960154056123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.6,140.9154,33.68268397856679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9.1,197.71099999999998,70.07335442234802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
13.0,255.0014,76.58349822252833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5.98,148.2418,40.231328588551484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.03,175.1028,39.923992786293304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.8,88.5172,49.08018337374057,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.575,183.0292,90.60526474769554,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11.8,228.5668,56.79027381515254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.1,34.3558,16.481698941553326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.1,143.4154,59.54313562452015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9.17,141.947,63.30968330358319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.895,255.3672,27.69479373456318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.325,55.8298,22.031073509931375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.85,233.3642,62.850548128079204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.195,196.8426,24.356268187060184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.35,91.912,23.648932322622937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16.7,64.3168,11.306352196884722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13.3,64.95100000000001,40.55275576332637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.65,78.6618,8.975622541083153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.67,90.2514,31.210020826651174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
20.5,192.0478,39.369815849201025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1,131.531,53.44419519461398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.0,124.6362,62.457363056728546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.42,227.6352,52.42539842480932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.2,177.1054,56.141759858415554,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.0,125.073,19.22287699591297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17.6,47.806000000000004,32.74046426060571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
18.0,155.0972,62.409374295853986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.6,196.9084,24.397237548542254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.8,89.4172,49.980812318328724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.8,192.2478,63.78639196568497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
19.35,250.7724,15.864186080603064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.3,77.6302,30.834435295623624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.1,158.8604,51.90208858995946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.0,171.7106,41.365517040162814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.6,48.8376,35.97659239005273,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8.895,49.8008,27.550172413253605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.0,86.6198,50.29288418852114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10.3,102.3648,39.47115402417315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
19.25,141.8496,48.98513243832255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.6,210.8612,35.41704674305863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
15.3,215.7218,43.85768119725438,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.195,184.0924,23.564320486701924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,123.3414,68.93340699544743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11.35,122.2072,59.60460384903166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.6,160.6236,40.14020428448266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14.5,163.621,28.558798994355488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13.5,179.5976,46.61728434819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.3,177.637,65.07294368629715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.6,121.37299999999999,19.22287699591297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.5,164.6526,25.64781472172629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.155,33.8874,5.940319856708054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.5,39.7506,15.08985089389554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5.59,63.1168,13.84739686728159,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15.15,149.6708,17.347668431233057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.1,166.1158,34.20249406110613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.06,232.7326,60.7990263079928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.195,139.5838,67.04835270161378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.1,49.8008,17.42425895124381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.235,258.9962,16.0933588787425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.5,198.3742,50.872041437316035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.35,86.1856,38.65301023206343,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.065,96.0094,41.39769558803968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.65,85.1908,25.906107388027248,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18.2,57.1904,40.5034714561604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.115,91.0488,40.371752500975234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.92,90.5804,13.555840069873943,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.035,263.791,70.68825220643103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.2,139.81799999999998,37.392245185332214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10.5,218.7508,57.059284958716404,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.6,237.75900000000001,59.54313562452015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.895,182.0976,78.468582247929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.75,116.5466,53.18193678308454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.5,91.7146,49.62654733104047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
13.15,172.0764,66.8295323939948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.89,117.4782,45.0114363245609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.5,82.8592,41.63824203781903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.25,123.9046,33.47448879370677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.6,207.2612,66.25922728194165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.6,92.4462,13.604866776267968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.775,109.5228,31.538947350854944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.42,184.6582,70.81999293984715,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8.67,145.8128,49.44509682465998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8.77,170.5422,39.395174831443505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.35,238.6564,59.79419704285692,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.25,96.041,29.476583926907132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11.5,129.6626,42.85179576167141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
11.1,82.5908,38.85916108204087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.235,55.263999999999996,39.30211190254285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.59,62.9168,37.49892798467711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18.25,219.7456,29.735204724366707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,102.9332,42.96041899237017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.85,261.2594,32.35177893099544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.25,144.1102,41.82968324049323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.395,84.6908,60.7552071842406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.8,138.7838,16.762088175403445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.31,177.4028,62.42004165330235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.1,179.166,55.281298826999354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.7,194.7452,76.6312990885578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.25,145.6418,58.174405024890454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
13.35,78.2328,31.68637562107727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.6,262.89099999999996,28.08866319353771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.75,156.16299999999998,53.069143577035426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
